"order_id";"date";"late_delivery_risk";"shipping_mode";"customer_id";"department_name";"market";"city";"state";"country";"region";"product_id";"price";"cost";"quantity";"payment_type"
35381;"2024-11-02";0;"Standard Class";3797;"Technology";"Australia";"Dakar";"Kinshasa";"Angola";"West Africa";251;66.5;81.91;1;"CREDIT"
35548;"2023-08-08";1;"Standard Class";19359;"Golf";"Africa";"Kuito";"Kinshasa";"Morocco";"South Africa";564;70.65;48.19;3;"DEBIT"
35593;"2025-06-12";0;"First Class";7707;"Golf";"Australia";"Casablanca";"Kinshasa";"Senegal";"West Africa";1350;37.77;82.31;9;"DEBIT"
35616;"2024-07-25";0;"Same Day";10368;"Apparel";"Europe";"Kuito";"Kinshasa";"Democratic Republic of the Congo";"North Africa";567;77.72;48.71;8;"CREDIT"
35623;"2024-07-08";0;"Second Class";11887;"Footwear";"Africa";"Ugep";"Bayelsa";"Angola";"West Africa";825;82.2;78.45;8;"CREDIT"
35632;"2022-10-11";0;"Same Day";2454;"Footwear";"Africa";"Casablanca";"Bayelsa";"Democratic Republic of the Congo";"Central Africa";1349;37.62;32.23;9;"CREDIT"
35655;"2023-05-31";0;"Same Day";14513;"Outdoors";"Europe";"Kinshasa";"Cross River";"Nigeria";"Central Africa";1363;77.78;77.65;8;"DEBIT"
35786;"2022-12-11";1;"Same Day";1840;"Golf";"Asia";"Kinshasa";"Bayelsa";"Democratic Republic of the Congo";"North Africa";403;24.94;18.59;3;"CREDIT"
35841;"2024-01-27";1;"Same Day";3731;"Golf";"Africa";"Dakar";"Cross River";"Democratic Republic of the Congo";"Central Africa";627;69.22;22.22;1;"CASH"
35921;"2022-07-11";0;"Standard Class";19485;"Technology";"Asia";"Kuito";"Bayelsa";"Morocco";"North Africa";924;33.33;80.2;4;"CREDIT"
35939;"2023-11-08";1;"First Class";13190;"Footwear";"Africa";"Ugep";"Dakar";"Nigeria";"North Africa";797;47.25;82.53;8;"DEBIT"
36111;"2023-03-16";0;"First Class";19450;"Footwear";"Asia";"Dakar";"Bayelsa";"Democratic Republic of the Congo";"North Africa";93;68.3;33.82;3;"CREDIT"
36179;"2023-10-15";1;"Same Day";10428;"Golf";"Europe";"Casablanca";"Bayelsa";"Democratic Republic of the Congo";"Central Africa";273;65.34;16.97;9;"CREDIT"
36387;"2024-05-02";0;"Second Class";424;"Outdoors";"Africa";"Dakar";"Cross River";"Nigeria";"West Africa";818;12.48;81.13;4;"CASH"
36394;"2023-06-10";1;"Same Day";12214;"Outdoors";"Asia";"Kuito";"Cross River";"Morocco";"Central Africa";191;30.1;69.53;3;"CASH"
36486;"2023-12-15";0;"First Class";11307;"Golf";"Australia";"Kuito";"Cross River";"Democratic Republic of the Congo";"Central Africa";1353;79.61;74.01;9;"DEBIT"
36763;"2024-08-18";1;"Second Class";19482;"Golf";"Europe";"Kuito";"Dakar";"Nigeria";"Central Africa";116;42.9;16.17;3;"DEBIT"
36765;"2022-10-01";1;"Same Day";19398;"Outdoors";"Africa";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";44;45.31;71.71;2;"CREDIT"
36832;"2024-09-28";0;"Standard Class";4210;"Footwear";"Europe";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";821;91.36;27.84;4;"CREDIT"
36844;"2025-03-01";1;"Same Day";2431;"Technology";"Europe";"Kuito";"Bayelsa";"Democratic Republic of the Congo";"North Africa";172;82.55;66.55;4;"CASH"
36905;"2023-03-10";1;"Same Day";10954;"Golf";"Asia";"Casablanca";"Dakar";"Nigeria";"West Africa";818;68.11;85.9;9;"CASH"
36908;"2023-04-20";0;"First Class";9528;"Golf";"Africa";"Kuito";"Bayelsa";"Democratic Republic of the Congo";"North Africa";235;83.8;12.92;1;"CASH"
36918;"2024-02-25";0;"Second Class";6360;"Golf";"Africa";"Ugep";"Dakar";"Angola";"West Africa";897;90.04;56.47;5;"CREDIT"
37062;"2023-09-30";0;"Standard Class";9385;"Footwear";"Asia";"Casablanca";"Cross River";"Democratic Republic of the Congo";"North Africa";567;17.41;15.87;7;"CREDIT"
37119;"2024-09-19";1;"First Class";8037;"Golf";"Europe";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"North Africa";797;24.79;16.33;1;"DEBIT"
37176;"2023-04-04";0;"Same Day";8766;"Technology";"Asia";"Ugep";"Cross River";"Senegal";"South Africa";403;55.15;74.33;9;"DEBIT"
37201;"2023-05-24";1;"Same Day";9726;"Golf";"Asia";"Ugep";"Grand Casablanca";"Senegal";"West Africa";93;87.72;29.44;9;"CREDIT"
37287;"2023-04-24";0;"Standard Class";4899;"Footwear";"Asia";"Kuito";"Cross River";"Democratic Republic of the Congo";"West Africa";822;55.74;31.67;4;"DEBIT"
37332;"2022-08-13";1;"First Class";12333;"Apparel";"Africa";"Kuito";"Kinshasa";"Angola";"Central Africa";235;96.06;50.08;1;"CREDIT"
37401;"2022-11-27";1;"Same Day";10610;"Footwear";"Europe";"Kuito";"Bayelsa";"Democratic Republic of the Congo";"South Africa";1363;11.42;82.51;7;"CASH"
37474;"2023-05-18";0;"Standard Class";19446;"Technology";"Australia";"Dakar";"Bayelsa";"Angola";"Central Africa";823;34.24;31.38;7;"DEBIT"
37485;"2022-08-18";1;"Second Class";4909;"Footwear";"Asia";"Casablanca";"Cross River";"Angola";"West Africa";365;82.22;45.37;2;"CASH"
37500;"2024-07-08";1;"Same Day";3182;"Technology";"Asia";"Casablanca";"Cross River";"Morocco";"West Africa";1349;56.35;52.93;6;"DEBIT"
37509;"2023-03-27";0;"Standard Class";2773;"Footwear";"Asia";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"West Africa";60;80.95;53.55;3;"DEBIT"
37584;"2023-06-29";1;"Same Day";2270;"Golf";"Africa";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";44;44.05;24.52;3;"CASH"
37616;"2023-06-23";1;"Standard Class";19443;"Outdoors";"Europe";"Casablanca";"Dakar";"Angola";"North Africa";276;69.61;68.83;8;"CREDIT"
37731;"2025-05-02";1;"Second Class";10071;"Golf";"Africa";"Dakar";"Bayelsa";"Morocco";"North Africa";134;32.2;67.2;8;"DEBIT"
37757;"2024-02-19";0;"Second Class";3283;"Technology";"Africa";"Kinshasa";"Cross River";"Senegal";"North Africa";1357;18.4;72.72;1;"CASH"
37823;"2025-03-15";0;"Same Day";5941;"Golf";"Asia";"Casablanca";"Grand Casablanca";"Angola";"North Africa";893;20.47;42.14;5;"CASH"
37831;"2022-09-01";0;"Second Class";2643;"Technology";"Europe";"Dakar";"Bayelsa";"Senegal";"West Africa";564;84.24;34.39;5;"DEBIT"
37844;"2024-02-07";1;"Standard Class";7222;"Technology";"Africa";"Kinshasa";"Grand Casablanca";"Morocco";"North Africa";235;41.62;49.74;3;"DEBIT"
37859;"2024-05-01";1;"Standard Class";1627;"Apparel";"Asia";"Dakar";"Grand Casablanca";"Angola";"Central Africa";359;59.39;58.86;7;"CASH"
37875;"2022-10-11";1;"First Class";19478;"Golf";"Australia";"Dakar";"Kinshasa";"Angola";"South Africa";565;18.49;60.48;6;"CASH"
37904;"2023-07-01";1;"Standard Class";9082;"Apparel";"Australia";"Dakar";"Grand Casablanca";"Senegal";"North Africa";249;85.56;73.27;6;"CASH"
37928;"2023-03-23";0;"Same Day";19484;"Golf";"Asia";"Ugep";"Dakar";"Angola";"West Africa";825;86.96;58.9;6;"CASH"
37964;"2023-12-25";0;"Same Day";2882;"Golf";"Australia";"Casablanca";"Kinshasa";"Nigeria";"South Africa";642;67.67;74.64;5;"CREDIT"
38056;"2025-02-09";0;"Second Class";185;"Technology";"Australia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"West Africa";203;33.56;73.66;3;"DEBIT"
38211;"2025-06-11";1;"Second Class";1695;"Technology";"Europe";"Kuito";"Grand Casablanca";"Nigeria";"South Africa";835;43.96;17.43;7;"CASH"
38224;"2024-01-29";0;"Same Day";4674;"Apparel";"Europe";"Kuito";"Grand Casablanca";"Morocco";"Central Africa";821;34.31;63.06;1;"CASH"
38310;"2025-05-02";0;"First Class";4596;"Golf";"Australia";"Kinshasa";"Cross River";"Nigeria";"South Africa";249;15.41;81.41;8;"CASH"
38345;"2024-12-29";0;"Standard Class";8841;"Footwear";"Europe";"Dakar";"Kinshasa";"Angola";"South Africa";567;48.64;70.21;8;"DEBIT"
38350;"2022-08-26";1;"Second Class";1222;"Footwear";"Europe";"Kinshasa";"Bayelsa";"Angola";"Central Africa";365;84.33;66.31;7;"CREDIT"
38392;"2025-03-04";1;"First Class";653;"Apparel";"Australia";"Kinshasa";"Bayelsa";"Morocco";"South Africa";572;84.01;63.42;8;"CREDIT"
38408;"2022-12-24";1;"Standard Class";8807;"Golf";"Australia";"Casablanca";"Kinshasa";"Morocco";"Central Africa";365;68.35;6.44;3;"CASH"
38487;"2024-03-14";0;"Second Class";2329;"Golf";"Asia";"Ugep";"Bayelsa";"Morocco";"South Africa";93;86.87;77.28;7;"CREDIT"
38592;"2023-07-26";0;"Same Day";10549;"Outdoors";"Australia";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";403;82.67;48.99;3;"CASH"
38638;"2024-12-15";1;"Second Class";4612;"Footwear";"Africa";"Kuito";"Cross River";"Nigeria";"North Africa";905;84.24;88.37;6;"CASH"
38856;"2024-11-20";0;"Second Class";5206;"Footwear";"Asia";"Kinshasa";"Bayelsa";"Morocco";"West Africa";44;14.37;53.37;8;"DEBIT"
38872;"2023-06-04";0;"Second Class";19487;"Outdoors";"Africa";"Dakar";"Cross River";"Morocco";"West Africa";886;20.89;41.1;4;"CASH"
38874;"2024-06-30";0;"Same Day";8478;"Apparel";"Asia";"Dakar";"Bayelsa";"Angola";"South Africa";906;96.44;22.57;8;"DEBIT"
39073;"2022-07-07";1;"First Class";5749;"Outdoors";"Europe";"Ugep";"Bayelsa";"Senegal";"North Africa";567;60.62;11.04;4;"CREDIT"
39241;"2023-06-18";1;"First Class";2792;"Technology";"Asia";"Dakar";"Cross River";"Nigeria";"South Africa";134;66.97;16.12;7;"CASH"
39439;"2024-07-16";1;"Standard Class";14915;"Footwear";"Asia";"Kinshasa";"Cross River";"Senegal";"Central Africa";1363;82.03;28.0;1;"CREDIT"
39516;"2024-04-26";1;"Standard Class";4695;"Footwear";"Europe";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"Central Africa";906;53.31;58.14;5;"CASH"
39557;"2024-06-06";0;"First Class";5855;"Footwear";"Europe";"Ugep";"Bayelsa";"Angola";"Central Africa";957;76.48;24.1;4;"DEBIT"
39969;"2025-04-07";0;"Standard Class";19458;"Golf";"Australia";"Ugep";"Grand Casablanca";"Angola";"South Africa";273;33.83;88.7;4;"CREDIT"
40079;"2024-09-02";0;"Second Class";19401;"Technology";"Europe";"Kuito";"Kinshasa";"Angola";"Central Africa";134;53.89;62.19;7;"DEBIT"
40101;"2024-03-10";1;"Standard Class";7132;"Footwear";"Europe";"Kuito";"Kinshasa";"Senegal";"North Africa";825;74.14;66.4;4;"DEBIT"
40176;"2022-11-18";1;"Standard Class";19459;"Technology";"Asia";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"West Africa";278;65.15;63.06;3;"CASH"
40256;"2024-07-05";1;"Same Day";1826;"Golf";"Europe";"Kuito";"Grand Casablanca";"Nigeria";"Central Africa";135;51.92;89.13;3;"CREDIT"
40395;"2022-07-12";0;"Same Day";3804;"Apparel";"Europe";"Ugep";"Cross River";"Angola";"West Africa";810;78.67;30.86;1;"DEBIT"
40434;"2023-01-19";1;"Same Day";8480;"Technology";"Asia";"Ugep";"Bayelsa";"Senegal";"North Africa";44;99.3;72.28;3;"CREDIT"
40436;"2024-06-04";0;"First Class";3935;"Apparel";"Asia";"Dakar";"Cross River";"Angola";"Central Africa";825;26.37;30.78;4;"CREDIT"
40438;"2022-09-21";1;"Second Class";13194;"Outdoors";"Africa";"Dakar";"Cross River";"Senegal";"South Africa";1360;72.12;60.09;1;"CASH"
40530;"2024-06-11";1;"Second Class";19370;"Golf";"Africa";"Ugep";"Grand Casablanca";"Senegal";"Central Africa";37;10.45;44.45;3;"CREDIT"
40629;"2023-01-14";0;"Same Day";1070;"Apparel";"Australia";"Kinshasa";"Bayelsa";"Senegal";"North Africa";642;19.94;82.74;5;"CASH"
40733;"2025-05-30";0;"Same Day";11455;"Apparel";"Europe";"Kuito";"Grand Casablanca";"Morocco";"North Africa";306;32.65;79.19;7;"DEBIT"
40739;"2023-12-27";0;"First Class";11339;"Technology";"Asia";"Ugep";"Dakar";"Angola";"West Africa";249;57.85;24.57;2;"CREDIT"
41020;"2022-07-01";0;"Standard Class";8587;"Golf";"Australia";"Dakar";"Cross River";"Angola";"North Africa";977;45.08;55.61;9;"CASH"
41042;"2024-07-22";0;"Second Class";7764;"Outdoors";"Asia";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"North Africa";926;73.91;75.94;6;"DEBIT"
41076;"2024-05-18";0;"Standard Class";2353;"Footwear";"Africa";"Casablanca";"Grand Casablanca";"Morocco";"South Africa";804;57.64;78.28;7;"DEBIT"
41135;"2024-04-09";1;"Standard Class";11388;"Footwear";"Australia";"Casablanca";"Grand Casablanca";"Senegal";"South Africa";642;19.12;22.9;2;"CASH"
41180;"2023-11-14";0;"Second Class";9704;"Technology";"Australia";"Kuito";"Grand Casablanca";"Senegal";"West Africa";642;51.52;76.89;5;"CASH"
41201;"2024-12-25";0;"Second Class";6594;"Technology";"Australia";"Kinshasa";"Dakar";"Nigeria";"West Africa";1363;99.76;20.41;4;"CASH"
41316;"2023-10-09";0;"Standard Class";2035;"Outdoors";"Asia";"Kinshasa";"Kinshasa";"Democratic Republic of the Congo";"Central Africa";278;32.96;13.98;7;"CASH"
41322;"2025-03-01";0;"First Class";1273;"Apparel";"Asia";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"North Africa";44;97.78;50.22;5;"CREDIT"
41362;"2023-05-09";1;"First Class";6746;"Footwear";"Australia";"Casablanca";"Bayelsa";"Nigeria";"North Africa";1349;66.92;39.45;3;"CREDIT"
41374;"2024-04-10";0;"Standard Class";5506;"Apparel";"Africa";"Kuito";"Cross River";"Nigeria";"Central Africa";810;10.79;63.18;1;"CASH"
41433;"2025-04-09";1;"Second Class";14770;"Golf";"Africa";"Casablanca";"Bayelsa";"Morocco";"Central Africa";917;47.08;81.7;6;"CASH"
41455;"2023-06-18";0;"First Class";711;"Golf";"Australia";"Casablanca";"Cross River";"Democratic Republic of the Congo";"Central Africa";502;30.78;50.32;5;"DEBIT"
41534;"2023-08-12";1;"First Class";14633;"Golf";"Asia";"Casablanca";"Grand Casablanca";"Senegal";"Central Africa";365;77.75;47.1;7;"CREDIT"
41573;"2022-11-25";1;"Standard Class";7269;"Technology";"Europe";"Kinshasa";"Bayelsa";"Democratic Republic of the Congo";"North Africa";924;10.78;30.57;2;"CREDIT"
41598;"2023-09-27";1;"Same Day";14604;"Footwear";"Africa";"Kuito";"Dakar";"Senegal";"North Africa";306;10.01;60.3;7;"DEBIT"
41692;"2022-09-19";0;"Standard Class";7683;"Technology";"Africa";"Dakar";"Bayelsa";"Angola";"South Africa";804;58.43;76.5;5;"DEBIT"
41713;"2025-02-10";1;"Same Day";3405;"Footwear";"Europe";"Ugep";"Grand Casablanca";"Senegal";"South Africa";24;79.83;14.76;7;"CREDIT"
41744;"2022-07-08";1;"Standard Class";3329;"Technology";"Asia";"Dakar";"Dakar";"Nigeria";"North Africa";924;41.86;38.44;2;"CREDIT"
41831;"2024-07-24";0;"Standard Class";3997;"Golf";"Australia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"Central Africa";1357;66.47;68.07;6;"DEBIT"
41921;"2024-03-26";0;"First Class";7683;"Technology";"Europe";"Kinshasa";"Bayelsa";"Angola";"North Africa";957;20.94;6.82;8;"DEBIT"
41970;"2025-02-17";0;"Standard Class";19475;"Golf";"Australia";"Kinshasa";"Grand Casablanca";"Senegal";"West Africa";567;79.54;19.46;5;"CASH"
41989;"2023-08-02";1;"Standard Class";16086;"Golf";"Australia";"Casablanca";"Dakar";"Senegal";"West Africa";278;65.89;43.47;4;"CASH"
42054;"2024-09-09";0;"Standard Class";3804;"Golf";"Asia";"Casablanca";"Kinshasa";"Democratic Republic of the Congo";"North Africa";1363;16.72;42.27;6;"DEBIT"
42089;"2024-03-14";1;"Second Class";548;"Footwear";"Asia";"Casablanca";"Grand Casablanca";"Morocco";"North Africa";835;28.28;37.24;3;"CREDIT"
42091;"2025-04-13";0;"Standard Class";13206;"Technology";"Europe";"Kinshasa";"Kinshasa";"Senegal";"North Africa";828;11.74;89.61;9;"CREDIT"
42103;"2024-10-30";0;"First Class";10416;"Outdoors";"Australia";"Casablanca";"Bayelsa";"Angola";"North Africa";116;63.68;46.59;3;"CASH"
42506;"2022-07-04";0;"First Class";14665;"Footwear";"Africa";"Ugep";"Dakar";"Angola";"West Africa";278;66.5;30.71;8;"DEBIT"
42561;"2025-04-19";0;"First Class";19429;"Apparel";"Africa";"Ugep";"Grand Casablanca";"Angola";"West Africa";37;88.08;31.66;3;"CREDIT"
42581;"2023-11-28";1;"First Class";474;"Technology";"Africa";"Kuito";"Dakar";"Morocco";"Central Africa";924;79.95;28.21;6;"CREDIT"
42608;"2023-06-03";0;"Same Day";6872;"Outdoors";"Australia";"Kuito";"Cross River";"Senegal";"West Africa";926;11.09;21.3;9;"CREDIT"
42907;"2023-10-17";1;"Second Class";19431;"Outdoors";"Africa";"Ugep";"Bayelsa";"Democratic Republic of the Congo";"North Africa";1363;67.77;37.65;2;"DEBIT"
42951;"2025-05-03";1;"First Class";1445;"Outdoors";"Europe";"Kinshasa";"Dakar";"Morocco";"West Africa";893;95.43;55.47;3;"CREDIT"
42963;"2025-06-12";1;"Same Day";6588;"Technology";"Europe";"Casablanca";"Dakar";"Democratic Republic of the Congo";"North Africa";977;68.62;30.18;4;"DEBIT"
43072;"2022-10-15";0;"Same Day";5074;"Golf";"Africa";"Ugep";"Kinshasa";"Angola";"West Africa";191;27.68;72.73;3;"CREDIT"
43110;"2022-07-15";0;"Standard Class";19469;"Apparel";"Australia";"Casablanca";"Cross River";"Morocco";"West Africa";804;60.02;30.67;4;"CREDIT"
43129;"2025-04-03";0;"Second Class";4098;"Apparel";"Africa";"Dakar";"Cross River";"Morocco";"North Africa";44;48.2;60.75;3;"DEBIT"
43156;"2023-01-13";0;"Standard Class";4697;"Outdoors";"Asia";"Ugep";"Bayelsa";"Democratic Republic of the Congo";"South Africa";627;45.82;26.26;2;"CASH"
43206;"2023-11-27";0;"Same Day";6045;"Apparel";"Europe";"Dakar";"Grand Casablanca";"Morocco";"Central Africa";821;25.14;55.21;5;"CASH"
43265;"2022-12-17";1;"Second Class";8519;"Apparel";"Australia";"Kuito";"Kinshasa";"Senegal";"North Africa";897;88.97;14.91;7;"DEBIT"
43503;"2023-01-15";1;"Same Day";8524;"Outdoors";"Africa";"Dakar";"Grand Casablanca";"Nigeria";"North Africa";886;10.86;66.15;1;"CASH"
43600;"2023-12-29";0;"Standard Class";1271;"Technology";"Europe";"Ugep";"Dakar";"Morocco";"South Africa";282;56.33;59.38;3;"CREDIT"
43695;"2023-04-17";0;"Same Day";8358;"Footwear";"Asia";"Ugep";"Dakar";"Senegal";"North Africa";804;77.36;76.5;2;"CASH"
43958;"2024-03-17";0;"First Class";650;"Golf";"Australia";"Kinshasa";"Dakar";"Senegal";"Central Africa";642;27.46;30.04;8;"CASH"
43980;"2023-06-26";1;"Second Class";3474;"Outdoors";"Asia";"Kuito";"Kinshasa";"Senegal";"North Africa";572;52.55;73.14;3;"CASH"
44093;"2025-04-12";1;"First Class";6708;"Footwear";"Asia";"Ugep";"Bayelsa";"Nigeria";"Central Africa";886;34.57;68.67;8;"DEBIT"
44288;"2023-10-22";0;"Same Day";11573;"Golf";"Africa";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";822;83.12;12.76;5;"CASH"
44446;"2023-04-27";1;"Standard Class";4438;"Apparel";"Asia";"Ugep";"Kinshasa";"Nigeria";"West Africa";276;41.65;69.42;5;"CASH"
44520;"2023-02-04";0;"First Class";4986;"Apparel";"Africa";"Dakar";"Bayelsa";"Nigeria";"West Africa";906;99.97;62.92;9;"CREDIT"
44566;"2023-06-07";0;"First Class";7331;"Footwear";"Australia";"Ugep";"Cross River";"Morocco";"South Africa";917;52.16;79.17;9;"CASH"
44608;"2023-03-14";0;"Same Day";11106;"Outdoors";"Africa";"Ugep";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";276;65.25;31.98;6;"CASH"
44694;"2024-03-16";1;"Second Class";8730;"Outdoors";"Europe";"Casablanca";"Cross River";"Democratic Republic of the Congo";"South Africa";885;17.72;56.48;2;"DEBIT"
44721;"2023-04-22";0;"Second Class";19433;"Golf";"Africa";"Kuito";"Grand Casablanca";"Morocco";"South Africa";823;78.49;47.86;6;"DEBIT"
44725;"2024-10-31";1;"Standard Class";1756;"Technology";"Australia";"Casablanca";"Cross River";"Nigeria";"West Africa";191;78.52;30.09;2;"CASH"
44889;"2023-05-31";0;"Standard Class";1339;"Apparel";"Australia";"Kuito";"Cross River";"Democratic Republic of the Congo";"North Africa";282;79.77;9.08;7;"DEBIT"
44922;"2022-07-12";0;"Second Class";19432;"Footwear";"Asia";"Kinshasa";"Bayelsa";"Democratic Republic of the Congo";"North Africa";1360;53.01;15.27;9;"CASH"
44926;"2023-07-28";1;"First Class";5875;"Golf";"Australia";"Kuito";"Dakar";"Democratic Republic of the Congo";"South Africa";917;26.0;60.36;5;"CASH"
45113;"2023-04-29";1;"First Class";6466;"Apparel";"Africa";"Kinshasa";"Cross River";"Morocco";"South Africa";1350;34.59;20.78;1;"CASH"
45134;"2024-05-22";1;"Same Day";3405;"Golf";"Africa";"Dakar";"Dakar";"Angola";"North Africa";825;86.36;57.51;8;"DEBIT"
45181;"2023-12-09";1;"Standard Class";19356;"Technology";"Asia";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"North Africa";886;31.92;66.92;7;"DEBIT"
45188;"2022-12-09";1;"Second Class";3624;"Apparel";"Africa";"Dakar";"Dakar";"Angola";"Central Africa";627;59.21;49.8;2;"DEBIT"
45224;"2023-12-30";1;"Standard Class";10533;"Technology";"Africa";"Dakar";"Kinshasa";"Morocco";"Central Africa";134;79.13;74.03;5;"DEBIT"
45271;"2024-08-21";0;"Second Class";1250;"Outdoors";"Asia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"North Africa";44;56.91;44.0;5;"DEBIT"
45278;"2022-09-26";1;"First Class";9727;"Footwear";"Europe";"Casablanca";"Kinshasa";"Senegal";"South Africa";886;72.14;10.34;1;"CASH"
45410;"2023-06-23";1;"Same Day";10474;"Outdoors";"Africa";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";828;61.73;18.8;1;"CREDIT"
45437;"2023-10-03";1;"First Class";1834;"Technology";"Africa";"Ugep";"Kinshasa";"Senegal";"North Africa";359;45.62;41.56;6;"DEBIT"
45616;"2023-02-28";0;"Same Day";19416;"Outdoors";"Europe";"Kuito";"Kinshasa";"Democratic Republic of the Congo";"North Africa";906;55.98;18.32;3;"CASH"
45691;"2023-08-22";0;"Same Day";3484;"Outdoors";"Europe";"Kinshasa";"Dakar";"Senegal";"Central Africa";926;15.63;77.0;2;"CREDIT"
45714;"2024-09-15";0;"Standard Class";7832;"Apparel";"Asia";"Dakar";"Kinshasa";"Morocco";"South Africa";917;90.88;18.37;3;"CREDIT"
45741;"2024-04-15";0;"Same Day";12310;"Technology";"Africa";"Casablanca";"Bayelsa";"Democratic Republic of the Congo";"South Africa";60;57.79;46.71;6;"CREDIT"
45760;"2024-03-10";0;"Second Class";3905;"Technology";"Europe";"Kuito";"Kinshasa";"Angola";"Central Africa";926;81.26;7.68;2;"DEBIT"
46013;"2023-02-21";1;"Standard Class";3770;"Apparel";"Europe";"Casablanca";"Cross River";"Senegal";"West Africa";822;90.17;5.57;1;"CREDIT"
46053;"2022-12-13";0;"First Class";4151;"Golf";"Australia";"Casablanca";"Cross River";"Senegal";"South Africa";797;58.3;82.05;1;"DEBIT"
46075;"2025-04-04";0;"First Class";150;"Footwear";"Australia";"Kinshasa";"Bayelsa";"Morocco";"West Africa";1351;42.21;7.25;3;"CASH"
46172;"2023-04-24";1;"Standard Class";11531;"Outdoors";"Australia";"Dakar";"Cross River";"Angola";"South Africa";1350;82.49;14.22;3;"CASH"
46192;"2024-02-06";0;"Second Class";9352;"Outdoors";"Europe";"Ugep";"Grand Casablanca";"Democratic Republic of the Congo";"North Africa";191;61.19;31.05;8;"CASH"
46205;"2025-01-31";0;"First Class";9415;"Footwear";"Europe";"Dakar";"Cross River";"Democratic Republic of the Congo";"Central Africa";1351;86.77;16.41;8;"DEBIT"
46227;"2025-03-15";0;"Second Class";12291;"Outdoors";"Australia";"Kinshasa";"Dakar";"Democratic Republic of the Congo";"North Africa";572;33.18;32.43;7;"DEBIT"
46375;"2023-07-07";0;"First Class";3050;"Technology";"Africa";"Dakar";"Grand Casablanca";"Nigeria";"North Africa";135;50.54;88.24;4;"CASH"
46512;"2024-11-20";1;"First Class";9307;"Technology";"Asia";"Ugep";"Cross River";"Morocco";"Central Africa";359;44.49;43.64;8;"CREDIT"
46517;"2024-06-10";0;"Standard Class";7446;"Golf";"Africa";"Kuito";"Cross River";"Nigeria";"West Africa";93;47.35;52.31;5;"CASH"
46574;"2023-03-16";0;"Same Day";3594;"Footwear";"Asia";"Ugep";"Dakar";"Morocco";"Central Africa";627;78.21;35.34;6;"CREDIT"
46585;"2023-02-10";1;"First Class";3800;"Outdoors";"Europe";"Dakar";"Grand Casablanca";"Senegal";"West Africa";821;56.3;10.08;9;"CASH"
46630;"2025-05-21";1;"Same Day";13196;"Technology";"Asia";"Kuito";"Cross River";"Angola";"South Africa";93;30.32;78.53;5;"CASH"
46644;"2024-05-18";1;"Standard Class";7259;"Outdoors";"Africa";"Kinshasa";"Grand Casablanca";"Democratic Republic of the Congo";"West Africa";365;18.4;81.86;3;"DEBIT"
46777;"2024-11-21";1;"Same Day";1636;"Footwear";"Asia";"Kuito";"Grand Casablanca";"Nigeria";"West Africa";818;65.35;55.17;6;"CREDIT"
46817;"2023-07-05";1;"Same Day";19362;"Technology";"Africa";"Kinshasa";"Bayelsa";"Morocco";"West Africa";957;77.6;13.81;9;"DEBIT"
46850;"2025-02-18";1;"Standard Class";9082;"Golf";"Australia";"Casablanca";"Dakar";"Democratic Republic of the Congo";"North Africa";822;34.99;83.98;5;"DEBIT"
46858;"2022-09-09";0;"Same Day";6422;"Footwear";"Europe";"Kinshasa";"Cross River";"Nigeria";"South Africa";906;33.71;60.35;5;"DEBIT"
46937;"2024-11-03";1;"Same Day";397;"Footwear";"Australia";"Dakar";"Kinshasa";"Angola";"Central Africa";235;55.85;12.33;6;"CASH"
47108;"2025-02-19";0;"First Class";9626;"Footwear";"Asia";"Dakar";"Kinshasa";"Nigeria";"North Africa";818;65.82;60.82;1;"CREDIT"
47149;"2022-07-05";0;"Standard Class";3709;"Technology";"Africa";"Kuito";"Kinshasa";"Angola";"Central Africa";977;49.61;36.88;7;"CREDIT"
47163;"2024-11-19";1;"First Class";5329;"Golf";"Asia";"Ugep";"Dakar";"Democratic Republic of the Congo";"Central Africa";797;23.91;12.56;6;"CREDIT"
47193;"2022-09-13";0;"First Class";3056;"Footwear";"Asia";"Dakar";"Dakar";"Morocco";"Central Africa";172;59.91;33.56;7;"CASH"
47227;"2022-10-18";1;"First Class";8720;"Outdoors";"Africa";"Dakar";"Kinshasa";"Morocco";"North Africa";885;56.23;88.7;6;"CREDIT"
